transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
145814,6/27/2023,13:14:30,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
145815,6/27/2023,13:14:30,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
145816,6/27/2023,13:14:34,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
145817,6/27/2023,13:16:54,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
145818,6/27/2023,13:18:10,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
145819,6/27/2023,13:18:38,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145820,6/27/2023,13:18:39,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
145821,6/27/2023,13:19:11,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145822,6/27/2023,13:20:05,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
145823,6/27/2023,13:20:05,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
145824,6/27/2023,13:20:22,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
145825,6/27/2023,13:20:28,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145826,6/27/2023,13:21:49,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145827,6/27/2023,13:22:20,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
145828,6/27/2023,13:22:56,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
145829,6/27/2023,13:23:10,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
145830,6/27/2023,13:23:57,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
145831,6/27/2023,13:25:09,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
145832,6/27/2023,13:26:01,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
145833,6/27/2023,13:27:25,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
145834,6/27/2023,13:27:30,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145835,6/27/2023,13:27:38,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145836,6/27/2023,13:30:44,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145837,6/27/2023,13:32:22,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145838,6/27/2023,13:32:22,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
145839,6/27/2023,13:32:39,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
145840,6/27/2023,13:33:44,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
145841,6/27/2023,13:33:44,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
145842,6/27/2023,13:34:16,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
145843,6/27/2023,13:36:12,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145844,6/27/2023,13:36:59,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
145845,6/27/2023,13:37:38,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
145846,6/27/2023,13:37:38,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
145847,6/27/2023,13:39:28,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
145848,6/27/2023,13:41:54,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
145849,6/27/2023,13:43:42,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
145850,6/27/2023,13:46:37,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145851,6/27/2023,13:48:20,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145852,6/27/2023,13:48:36,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
145853,6/27/2023,13:49:29,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145854,6/27/2023,13:49:54,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
145855,6/27/2023,13:49:54,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
145856,6/27/2023,13:50:15,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145857,6/27/2023,13:52:50,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145858,6/27/2023,13:54:28,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
145859,6/27/2023,13:54:47,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
145860,6/27/2023,13:55:20,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
145861,6/27/2023,13:55:20,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
145862,6/27/2023,14:00:29,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
145863,6/27/2023,14:00:29,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
145864,6/27/2023,14:00:54,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
145865,6/27/2023,14:05:28,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
145866,6/27/2023,14:08:31,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
145867,6/27/2023,14:08:31,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
145868,6/27/2023,14:08:33,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
145869,6/27/2023,14:09:38,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
145870,6/27/2023,14:11:55,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
145871,6/27/2023,14:12:45,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
145872,6/27/2023,14:13:30,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
145873,6/27/2023,14:13:30,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
145874,6/27/2023,14:16:04,3,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145875,6/27/2023,14:17:18,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145876,6/27/2023,14:17:18,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
145877,6/27/2023,14:17:52,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
145878,6/27/2023,14:19:37,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
145879,6/27/2023,14:20:02,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
145880,6/27/2023,14:22:28,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
145881,6/27/2023,14:22:52,3,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
145882,6/27/2023,14:23:27,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145883,6/27/2023,14:25:21,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
145884,6/27/2023,14:26:49,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145885,6/27/2023,14:28:27,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
145886,6/27/2023,14:29:51,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145887,6/27/2023,14:32:27,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
145888,6/27/2023,14:32:27,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
145889,6/27/2023,14:33:05,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
145890,6/27/2023,14:33:47,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
145891,6/27/2023,14:33:47,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
145892,6/27/2023,14:34:19,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145893,6/27/2023,14:35:09,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
145894,6/27/2023,14:35:22,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145895,6/27/2023,14:35:33,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
145896,6/27/2023,14:35:45,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145897,6/27/2023,14:36:33,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
145898,6/27/2023,14:37:46,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
145899,6/27/2023,14:38:01,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
145900,6/27/2023,14:39:12,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
145901,6/27/2023,14:39:15,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
145902,6/27/2023,14:40:11,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
145903,6/27/2023,14:40:38,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
145904,6/27/2023,14:41:08,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
145905,6/27/2023,14:41:29,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
145906,6/27/2023,14:41:50,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
145907,6/27/2023,14:42:56,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145908,6/27/2023,14:45:01,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
145909,6/27/2023,14:45:46,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
145910,6/27/2023,14:45:46,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
145911,6/27/2023,14:48:10,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
145912,6/27/2023,14:48:33,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
145913,6/27/2023,14:50:37,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
145914,6/27/2023,14:51:41,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
145915,6/27/2023,14:54:04,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145916,6/27/2023,14:54:04,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
145917,6/27/2023,14:54:21,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
145918,6/27/2023,14:56:17,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145919,6/27/2023,14:56:50,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
145920,6/27/2023,14:57:29,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
145921,6/27/2023,14:59:04,3,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
145922,6/27/2023,14:59:31,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
145923,6/27/2023,14:59:44,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
145924,6/27/2023,14:59:56,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
145925,6/27/2023,15:00:02,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
145926,6/27/2023,15:00:30,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
145927,6/27/2023,15:00:30,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
145928,6/27/2023,15:00:51,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
145929,6/27/2023,15:00:51,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145930,6/27/2023,15:00:52,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145931,6/27/2023,15:01:30,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
145932,6/27/2023,15:01:41,3,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
145933,6/27/2023,15:02:21,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145934,6/27/2023,15:02:25,3,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
145935,6/27/2023,15:02:43,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
145936,6/27/2023,15:03:29,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
145937,6/27/2023,15:06:47,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
145938,6/27/2023,15:09:19,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145939,6/27/2023,15:10:12,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
145940,6/27/2023,15:11:37,3,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
145941,6/27/2023,15:11:37,1,5,Lower Manhattan,82,12,Branded,Housewares,I Need My Bean! Diner mug
145942,6/27/2023,15:11:58,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
145943,6/27/2023,15:11:59,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145944,6/27/2023,15:13:06,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145945,6/27/2023,15:14:16,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145946,6/27/2023,15:16:25,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145947,6/27/2023,15:16:37,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145948,6/27/2023,15:17:45,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
145949,6/27/2023,15:17:53,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
145950,6/27/2023,15:17:53,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
145951,6/27/2023,15:18:40,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
145952,6/27/2023,15:18:40,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
145953,6/27/2023,15:19:35,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
145954,6/27/2023,15:19:35,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
145955,6/27/2023,15:19:35,1,5,Lower Manhattan,81,28,Branded,Clothing,I Need My Bean! T-shirt
145956,6/27/2023,15:20:29,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
145957,6/27/2023,15:22:12,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
145958,6/27/2023,15:22:12,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
145959,6/27/2023,15:23:47,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
145960,6/27/2023,15:24:26,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
145961,6/27/2023,15:24:26,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
145962,6/27/2023,15:25:56,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
145963,6/27/2023,15:28:27,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
145964,6/27/2023,15:28:27,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
145965,6/27/2023,15:28:27,1,5,Lower Manhattan,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate
145966,6/27/2023,15:28:32,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
145967,6/27/2023,15:30:07,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145968,6/27/2023,15:30:30,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
145969,6/27/2023,15:32:19,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
145970,6/27/2023,15:32:25,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
145971,6/27/2023,15:32:25,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145972,6/27/2023,15:32:47,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
145973,6/27/2023,15:32:47,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
145974,6/27/2023,15:33:58,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145975,6/27/2023,15:34:11,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145976,6/27/2023,15:34:55,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145977,6/27/2023,15:35:16,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
145978,6/27/2023,15:36:43,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145979,6/27/2023,15:37:09,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
145980,6/27/2023,15:37:43,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
145981,6/27/2023,15:37:43,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
145982,6/27/2023,15:38:10,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
145983,6/27/2023,15:38:10,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
145984,6/27/2023,15:38:49,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145985,6/27/2023,15:38:52,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
145986,6/27/2023,15:39:52,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
145987,6/27/2023,15:39:52,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
145988,6/27/2023,15:40:09,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145989,6/27/2023,15:42:21,3,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
145990,6/27/2023,15:42:29,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
145991,6/27/2023,15:43:38,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
145992,6/27/2023,15:44:03,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145993,6/27/2023,15:45:08,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145994,6/27/2023,15:45:47,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145995,6/27/2023,15:46:25,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
145996,6/27/2023,15:46:28,3,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
145997,6/27/2023,15:46:28,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
145998,6/27/2023,15:46:28,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
145999,6/27/2023,15:47:29,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
146000,6/27/2023,15:48:20,2,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
146001,6/27/2023,15:48:20,2,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
146002,6/27/2023,15:48:40,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
146003,6/27/2023,15:50:14,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
146004,6/27/2023,15:52:03,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
146005,6/27/2023,15:52:04,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
146006,6/27/2023,15:52:08,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
146007,6/27/2023,15:54:40,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
146008,6/27/2023,15:54:40,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
146009,6/27/2023,15:54:44,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
146010,6/27/2023,15:55:18,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
146011,6/27/2023,15:57:55,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
146012,6/27/2023,15:58:13,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
146013,6/27/2023,15:59:04,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
146014,6/27/2023,15:59:09,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
146015,6/27/2023,15:59:15,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
146016,6/27/2023,16:00:31,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
146017,6/27/2023,16:01:13,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
146018,6/27/2023,16:01:13,1,5,Lower Manhattan,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate
146019,6/27/2023,16:01:29,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
146020,6/27/2023,16:02:25,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
146021,6/27/2023,16:03:02,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
146022,6/27/2023,16:04:49,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
146023,6/27/2023,16:05:47,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
146024,6/27/2023,16:07:31,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
146025,6/27/2023,16:07:41,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
146026,6/27/2023,16:08:49,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
146027,6/27/2023,16:09:14,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
146028,6/27/2023,16:09:14,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
146029,6/27/2023,16:10:59,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
146030,6/27/2023,16:11:02,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
146031,6/27/2023,16:11:30,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
146032,6/27/2023,16:14:18,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
146033,6/27/2023,16:14:18,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
146034,6/27/2023,16:14:49,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
146035,6/27/2023,16:16:20,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
146036,6/27/2023,16:18:28,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
146037,6/27/2023,16:20:56,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
146038,6/27/2023,16:22:45,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
146039,6/27/2023,16:23:06,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
146040,6/27/2023,16:23:12,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
146041,6/27/2023,16:23:49,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
146042,6/27/2023,16:23:55,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
146043,6/27/2023,16:24:19,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
146044,6/27/2023,16:24:19,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
146045,6/27/2023,16:24:51,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
146046,6/27/2023,16:25:50,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
146047,6/27/2023,16:28:42,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
146048,6/27/2023,16:28:58,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
146049,6/27/2023,16:28:58,1,5,Lower Manhattan,6,21,Coffee beans,Gourmet Beans,Ethiopia
146050,6/27/2023,16:31:34,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
146051,6/27/2023,16:33:29,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
